,FAN_ACTUAL
742,1.2000000000000002
21688,3.1
176,1.8
14055,7.0
10422,6.1
19459,12.1
6940,8.8
15413,0.8
16129,1.3
12010,24.6
13421,7.5
7402,10.9
4807,3.3000000000000003
8504,5.7
2390,0.4
19514,19.72
18232,17.3
20794,2.1
7667,0.0
8518,4.5
381,5.1000000000000005
17436,1.2000000000000002
5297,0.0
5268,1.6
17306,11.0
8813,5.2
18873,0.8
19211,-4.0
12689,7.9
662,8.4
16515,3.2
6580,30.000000000000004
6134,13.900000000000002
6817,7.9
8576,0.8
9622,6.2
3467,3.5
22291,5.6
4405,3.1
18827,4.300000000000002
9740,13.9
15624,1.0
5468,0.9
984,20.18
439,1.4
21458,11.26
3781,12.420000000000002
10223,1.7000000000000002
18469,1.3
429,23.18
13094,16.8
11210,7.8
18515,17.6
13468,22.20000000000001
10911,-0.6
16849,0.2
4881,5.1000000000000005
18455,17.68
5143,6.0
12116,12.38
12540,1.1
1226,10.900000000000002
19509,11.5
13857,4.7
21591,4.9
14577,-1.1
17763,9.04
20120,2.1
903,26.8
10673,2.2
17797,8.920000000000002
4715,9.6
7958,13.5
6137,0.6000000000000001
21150,0.8
21413,0.5000000000000004
20204,1.5
7442,11.8
5689,1.1
18914,2.8000000000000003
2991,18.3
366,5.1000000000000005
12712,17.3
5511,1.5
20385,4.2
3079,8.4
9785,15.9
6389,1.1
14827,1.2000000000000002
8902,21.76
3016,8.12
17769,2.9
914,15.6
13480,0.5
12079,1.1
4988,18.9
1653,1.6
20310,8.48
3422,13.9
1532,0.9
8337,4.3
19803,8.5
16775,0.0
9871,3.2
6646,14.4
1206,19.8
15932,1.0
11038,31.5
15550,3.3000000000000003
19660,5.5
1486,17.2
21015,2.4
9791,7.2
13553,13.9
15443,1.4
7914,1.6
85,6.8000000000000025
3685,7.5
167,17.0
10351,17.740000000000006
11216,18.7
10091,7.6
9438,3.3000000000000003
9757,3.0
6926,0.4
8886,3.0
22045,0.8
9659,10.4
21884,1.5
13118,0.9
3372,1.3
753,-0.5
13692,14.86
1418,15.2
14058,0.6000000000000001
2254,1.6
4063,-0.2
18473,6.0
11146,1.8
22313,16.3
18876,8.7
6442,3.1
13797,0.7000000000000001
19287,6.9
4244,12.4
616,1.1
2438,1.1
18984,0.9
2069,8.1
17039,6.1000000000000005
12939,10.7
5224,5.2
20030,1.9
19621,26.66
13597,5.6000000000000005
1078,29.72
13236,1.7000000000000002
16085,35.2
2175,1.8
4125,17.4
624,-0.2
5083,3.1
16383,26.9
17603,12.1
8726,0.8
9480,6.3000000000000025
4105,6.1000000000000005
15789,1.9
21480,3.4000000000000004
3550,9.4
22341,11.6
4353,12.42
21043,1.0
147,19.1
18911,2.6
8612,0.5
9800,8.1
14272,14.36
18121,14.0
6402,13.840000000000005
1354,6.8000000000000025
8248,1.5
7457,2.0
15981,3.2
18717,12.1
16292,0.7000000000000001
7722,13.2
15912,22.9
11983,6.9
12727,0.5
18335,9.8
6388,8.200000000000001
9172,6.4
17541,0.7000000000000001
9530,1.0
13142,5.300000000000002
1083,0.5
3604,7.6
18916,0.5
14798,8.9
6292,2.4
12667,32.980000000000004
18181,1.2000000000000002
22372,2.7
14358,24.72
991,2.7
2447,10.12
1887,2.0
14734,7.7
19609,0.5
10675,10.1
6443,9.1
19874,6.36
18236,9.2
14875,2.1000000000000005
8689,11.48
20589,1.5
905,21.0
2938,2.0
8114,3.1
6063,15.8
20035,8.0
5489,20.1
21241,0.6000000000000001
15951,6.9
13898,48.040000000000006
7729,6.9
16916,6.400000000000001
6350,6.700000000000001
16214,-0.1
19020,1.9
3102,5.2
14059,7.3000000000000025
517,26.86
4051,0.5
5007,1.1
3789,8.3
15306,9.2
17163,10.9
18807,7.7
12160,6.4
11213,2.3000000000000003
21207,11.0
10434,7.2
11753,9.6
13470,12.9
4750,0.12
813,4.0
11638,6.1000000000000005
19200,4.5
9194,0.0
7046,2.1
5100,1.2000000000000002
19559,1.58
9152,0.7000000000000001
8293,15.4
17378,3.0
16449,3.8
12303,2.7
9448,12.2
14331,7.0
18214,4.0
3107,6.7
2006,6.3000000000000025
7955,4.0
5384,0.8
21981,8.68
2733,0.7000000000000001
5326,4.3
8962,5.4
8421,0.30000000000000004
16464,2.8000000000000003
5964,7.9
1693,6.2
13096,3.5
18897,2.58
21084,6.6000000000000005
7794,11.4
4385,1.6
18885,3.3000000000000003
6670,12.9
10915,1.4
11788,6.8000000000000025
3289,3.9
19470,21.82
17916,27.9
15426,14.1
2499,9.0
20393,0.5
19153,10.9
17339,0.8
18218,6.0
10162,13.3
11947,2.1
19695,29.0
52,13.6
5272,-0.1
12622,3.4000000000000004
19264,1.5
2574,9.3
6500,1.0
18754,2.1
17183,2.5
4220,2.0
5861,5.520000000000001
11044,8.4
14192,15.200000000000005
13346,2.6
10734,1.4
16080,8.5
22097,9.3
4,24.74
21397,20.1
10798,18.700000000000006
10445,19.0
11610,13.8
1405,5.5
1865,7.0
4089,3.9
14198,0.2
14003,14.86
16822,11.4
8132,3.7
14094,9.1
16440,0.8
16041,6.6000000000000005
3601,1.0
8220,0.9
10180,4.0
18157,3.1
18372,0.7000000000000001
19295,13.6
14396,8.3
10140,12.1
2923,8.700000000000001
888,0.6000000000000001
1064,0.4
20982,3.2
17265,15.3
15777,0.48
10671,12.2
8030,1.8
7676,0.5
6707,10.1
7337,12.8
7333,6.6
6106,5.0
1771,18.4
7877,0.5
6315,0.7000000000000001
16304,1.3
14281,-0.30000000000000004
10419,30.86
15866,7.7
18554,4.0
332,10.2
3989,12.8
19980,1.1
683,1.7000000000000002
3865,3.2
3692,5.4
6866,6.3
7462,17.200000000000006
20271,7.8000000000000025
1598,18.6
2194,2.0
22200,1.3
7883,3.9
19984,13.3
6734,6.6000000000000005
11804,1.3
17745,6.88
10560,5.8000000000000025
9734,5.2
21937,0.64
2299,11.920000000000002
18607,20.1
4467,5.0
18164,6.4
10385,9.0
20232,3.0
5169,1.5
4246,1.4
8223,3.9
5631,7.1
19832,6.7
10506,-0.1
14242,0.5
10317,3.7
7414,16.3
3732,0.6000000000000001
14538,6.9
19405,0.4
18684,1.5
15128,1.5
7516,3.8
15046,30.74
1683,4.800000000000002
4714,10.9
22135,11.3
19937,4.300000000000002
12157,4.0
8777,6.000000000000001
578,1.1
13627,13.8
10741,5.4
18937,3.4000000000000004
334,6.8000000000000025
22326,0.4
6814,6.3
22073,2.2
12230,15.48
14888,0.6000000000000001
4585,2.5
10281,3.7
5723,24.300000000000004
12086,2.3000000000000003
4306,1.1
10807,19.36
11458,0.7000000000000001
7250,1.3
676,0.30000000000000004
19578,3.8
7538,2.5
5102,1.6
14540,0.8
22219,0.1
13165,7.379999999999999
11051,14.4
8862,12.3
782,3.5
3336,13.9
2055,22.9
12634,1.3
9994,1.8
1796,12.2
18470,13.8
20675,1.2000000000000002
8161,0.6000000000000001
13765,0.4
13889,21.78
13134,3.5
14134,0.7000000000000001
11081,3.7
183,4.2
18173,3.3000000000000003
3166,2.1
4061,25.6
2297,25.8
12553,0.6000000000000001
8323,1.0
9317,5.4
2836,3.5
22158,12.7
20054,8.9
8731,8.200000000000001
18401,8.6
5049,2.1
17187,0.9
8455,2.5
1955,1.4
22292,1.5
11265,0.4
20966,1.9
10331,8.100000000000001
19373,20.5
7289,0.6000000000000001
10249,3.3000000000000003
20642,1.9
15513,2.8000000000000003
7120,5.9
12308,24.3
15395,1.2000000000000002
533,-0.1
17977,3.86
19663,24.82
469,1.2000000000000002
21210,2.4000000000000004
14983,1.9000000000000004
2742,8.1
20762,7.9
6141,38.34
3761,7.4
19789,15.6
21129,2.9000000000000004
18251,3.8
8626,3.3000000000000003
12650,0.8
5706,1.2000000000000002
4734,10.7
11901,1.2000000000000002
7443,3.1
21039,19.4
1266,0.9
16860,1.4
20631,6.9
20989,3.4000000000000004
10792,0.7000000000000001
14245,3.5
16750,-0.30000000000000004
7113,12.4
3780,6.9
15759,3.6
5760,5.4
11744,6.9
10733,2.4000000000000004
15952,0.6000000000000001
17865,2.0000000000000004
5331,1.7000000000000002
17470,33.04
5343,7.0
12801,2.4000000000000004
22378,7.700000000000001
9264,0.8
1566,19.8
17644,3.1000000000000005
16584,9.1
10008,12.1
18342,1.4
4514,25.26
20805,21.1
17325,2.0
18772,14.3
8192,3.3000000000000003
13879,3.3000000000000003
12218,1.6
7537,31.70000000000001
21710,7.4
21444,0.30000000000000004
1544,2.1
14316,5.1000000000000005
7476,2.6
10508,0.5
2604,28.54
11507,0.7000000000000001
5667,1.7000000000000002
3177,2.1
2799,12.1
5339,25.680000000000003
21645,14.5
2900,11.1
1281,3.6
2566,11.3
10026,12.7
6175,10.9
14574,24.92
13351,3.2
2471,7.700000000000001
7687,1.9
22233,1.2000000000000002
12543,0.30000000000000004
5587,3.9
15084,11.0
5219,9.6
21551,1.9
11031,16.1
6373,4.9
15554,2.1
9504,0.30000000000000004
20586,0.6000000000000001
22092,3.6
10132,10.36
6320,6.1000000000000005
14752,0.30000000000000004
14602,5.5
15742,3.9
4126,6.6
16814,8.3
7197,3.0
12700,5.2
18955,11.7
3599,5.7
13053,1.2000000000000002
20999,0.6000000000000001
17083,19.7
17567,5.9
4294,4.1000000000000005
8304,4.0
16823,13.6
8729,15.5
13954,1.8
12248,1.2000000000000002
15964,5.0
4093,11.1
18265,0.6000000000000001
21716,2.4000000000000004
4039,0.30000000000000004
21232,4.4
12065,4.0
21843,9.420000000000002
3402,11.06
8928,7.2
3914,19.700000000000006
21090,10.58
16316,7.500000000000001
9426,14.7
10117,3.8
19520,13.7
10149,2.7
2344,12.4
3076,1.2400000000000002
19973,2.2
5605,12.0
19732,14.3
10113,12.400000000000002
6323,5.6000000000000005
11090,1.0
18138,-0.2
13424,6.1000000000000005
8403,2.8000000000000003
7895,1.5
3986,2.4000000000000004
14392,13.2
12063,4.2
8072,1.5
11988,3.0
8345,10.76
16323,1.3
3824,1.1
7528,1.5
7200,7.0
16975,2.2
7087,25.06
10087,2.3000000000000003
245,2.7
21403,1.7000000000000002
21264,31.36
14235,9.4
157,25.5
13055,0.5
188,1.1
3577,8.979999999999997
2493,7.0
2188,0.0
6209,3.4000000000000004
5856,6.8
1859,4.7
1143,13.8
16606,10.5
14921,35.0
21180,12.1
6114,7.9
7639,1.2000000000000002
19845,7.4
22205,7.3000000000000025
8892,0.4
4066,2.3000000000000003
14653,10.8
7185,4.800000000000002
14689,33.72
10499,11.1
18136,10.7
9185,0.4
3013,-0.2
19260,1.9
13936,13.6
15994,4.6000000000000005
16231,6.000000000000001
11198,1.2000000000000002
16352,0.3000000000000003
10658,-0.1
16267,4.9
20226,-2.0
5963,0.4
11013,3.2
5630,4.800000000000002
20824,7.7
1553,11.0
17341,1.6
18316,7.9
16176,49.42
3639,1.1
7245,21.6
428,0.2
7569,12.1
17244,13.5
12009,1.6
22334,2.1
3582,4.6000000000000005
4571,15.3
7881,1.8
12526,5.4
13580,24.20000000000001
20344,9.5
12134,10.98
7696,1.9
2359,14.2
673,3.2
14560,9.7
16847,11.0
16861,15.400000000000002
15984,-0.30000000000000004
8048,5.1400000000000015
15633,17.2
2820,4.9
21441,7.3
7068,3.6
10341,2.5
17009,21.8
2791,27.48
7626,6.1000000000000005
388,2.7
9888,0.30000000000000004
21331,13.5
12733,1.6
22352,0.9
17917,0.30000000000000004
13815,6.3000000000000025
1326,2.5
9070,3.5
6897,1.8
8794,3.1
10933,7.3000000000000025
5894,3.8
15939,10.0
915,20.0
13486,4.4
20371,1.3
20522,1.9
1650,21.9
8573,25.0
20011,4.0
9926,2.3000000000000003
5248,3.0
4455,2.1
11827,-0.30000000000000004
13740,2.2
435,0.6000000000000001
17517,4.9
18978,10.4
8451,9.3
18979,8.799999999999997
7430,0.7000000000000001
13000,16.6
13695,0.7000000000000001
6541,7.7
4623,9.9
13079,0.9
6641,0.30000000000000004
13536,2.1
20363,17.3
2562,3.9
20991,18.08
21325,1.8
3198,14.2
18997,8.200000000000001
17594,4.2
19292,0.4
11925,6.8
13445,18.8
6444,5.5
14500,5.5
15035,4.3
22061,1.3
12131,7.0200000000000005
10495,0.4
7321,1.1
10468,1.5
9358,5.8000000000000025
12506,8.5
531,6.5
8960,0.7000000000000001
17473,13.0
21767,7.6
6113,2.3000000000000003
20979,10.0
13966,21.0
8197,4.0
9260,1.3
15683,3.6
18866,19.0
1246,1.0
21902,2.1
9224,2.6
15249,2.1
7606,0.8
5028,14.88
13268,35.48000000000001
11853,5.300000000000002
8810,2.04
280,9.5
14803,5.9
16570,6.5
1668,9.5
14193,6.6000000000000005
15856,0.0
14321,2.5
5541,3.1
9745,1.4
1643,12.4
10930,1.3
14970,15.6
13837,1.4
1889,3.16
17918,9.2
19853,36.68
15203,22.66
15776,1.1
3594,1.7000000000000002
20663,1.8
7327,14.4
18522,15.3
2996,2.6000000000000005
19636,1.5000000000000002
4501,3.9
15758,1.7000000000000002
16272,10.26
7981,1.3
21748,12.2
5734,2.9000000000000004
21807,0.9
15817,8.5
3193,12.6
21326,24.14
20744,13.400000000000002
19512,2.2
20477,1.7000000000000002
14518,0.9
16409,24.66
10764,11.7
575,17.44
14977,1.5
1352,4.9
3902,4.6000000000000005
19005,7.5
7061,2.8000000000000003
15325,1.1
15234,13.2
4154,11.9
18728,11.4
14639,9.4
5805,32.18
505,1.8
2857,4.4
9717,0.1
1432,5.4
5834,0.5
4554,2.9000000000000004
19034,0.7000000000000001
7810,8.200000000000001
6556,10.6
14477,17.5
12311,0.0
12033,2.5
18860,2.5
9416,2.9000000000000004
3371,1.2000000000000002
15074,1.7000000000000002
10192,12.6
4367,3.4000000000000004
8242,23.7
11974,0.2
21801,4.800000000000002
20708,15.2
6831,9.4
7517,7.8
610,0.30000000000000004
19537,4.2
10579,19.3
13672,13.98
20927,4.3
12683,0.8
18467,1.0
17139,1.2000000000000002
21956,18.08
18191,1.1
5761,5.16
548,1.2000000000000002
16439,12.3
16858,22.78
18613,3.7
16658,0.4
3944,7.6
13014,6.3
4308,11.7
11606,1.6
5869,3.9
20426,1.5
21890,1.8
8454,21.2
15312,10.2
9897,6.7200000000000015
448,8.5
12938,28.76
9060,1.8
9295,0.68
7535,2.7
19383,6.4
7365,1.9
1127,21.70000000000001
22279,3.7
4407,5.8000000000000025
1799,0.30000000000000004
9809,12.98
9102,5.5
2387,8.4
13438,9.7
9922,2.8000000000000003
15773,-0.30000000000000004
19167,2.8000000000000003
6066,1.2000000000000002
3512,25.1
7000,25.78
16183,19.4
9555,1.0
7816,0.2
16667,9.7
8131,1.5000000000000002
5758,3.5
4288,18.0
6695,3.1
12022,4.4
18908,2.2
14713,19.4
7802,15.4
15180,-0.5
3260,0.8
13880,22.3
17960,3.5
18129,8.6
2840,6.2
10252,0.30000000000000004
2615,1.7000000000000002
3560,1.8
14620,1.0
9048,2.4000000000000004
4081,4.5
1511,9.5
13071,16.1
5858,30.6
19281,0.4
14787,-0.2
19011,7.200000000000001
7215,9.6
10668,2.6
21327,8.1
10936,6.3
473,1.8
7021,3.2
1846,10.1
16442,24.7
17686,12.3
8993,2.6
5825,13.8
11535,26.6
1851,10.0
7157,12.0
20640,6.4
1681,0.58
1452,-0.30000000000000004
19651,2.8000000000000003
13664,42.54
8979,7.1000000000000005
11776,2.9000000000000004
17710,0.7000000000000001
11822,3.3000000000000003
19527,3.3000000000000003
299,0.8
1107,8.7
850,11.4
13960,3.5
20154,3.2
10300,1.4
2246,6.6000000000000005
9254,3.0000000000000004
6383,6.8000000000000025
6086,11.6
17148,3.0
8,6.9
20325,-0.1
5367,14.8
16979,5.5
4040,4.800000000000002
11756,38.04
7791,1.9
15730,5.920000000000001
22083,21.3
15820,4.0
16502,8.020000000000001
21063,13.3
11259,2.8000000000000007
5101,18.9
17612,6.2
3097,-0.2999999999999998
11817,27.62
10784,27.3
10309,3.4000000000000004
19487,4.4
22190,0.8
12287,1.4
11293,7.0
17643,31.96
3657,19.1
9690,4.2
10613,2.8000000000000003
15797,2.5
18557,1.5
20638,5.0
12054,19.42
16765,3.7
5973,4.3
17841,8.3
5632,1.3000000000000005
11564,11.6
15911,9.9
16164,6.4
13631,1.5
5786,0.9
17498,12.0
21522,18.5
11807,9.76
9566,3.6
8374,24.88000000000001
11199,24.6
3087,2.0
10621,12.4
2478,1.4
5431,38.14
8929,5.8000000000000025
9992,1.2000000000000002
21252,2.8000000000000003
10199,1.1
8913,4.3
10984,1.7000000000000002
14447,1.2000000000000002
831,1.2000000000000002
11405,3.4000000000000004
11020,12.7
6180,21.70000000000001
22226,8.9
15569,0.8
1370,4.300000000000002
3090,0.2
13630,20.9
18043,4.0
11184,1.0
19827,0.2
12528,13.860000000000005
18124,25.1
1916,0.6000000000000001
18596,26.14
8483,28.160000000000004
21993,11.5
14854,4.2
10130,0.7000000000000001
16842,1.4
11782,13.3
3619,1.8
7425,0.30000000000000004
5987,14.220000000000002
14361,5.6000000000000005
19243,1.4
7180,7.0
1976,32.2
2309,5.7
15342,-0.7
1766,2.3000000000000003
7150,0.8
11802,2.4000000000000004
4907,1.8
10043,2.1
5164,7.600000000000001
14905,10.3
9760,2.8000000000000003
4638,3.3000000000000003
10299,4.7
8237,16.759999999999998
13730,3.7
1655,3.2
2861,9.2
10319,1.7000000000000002
3322,3.5
18500,2.4000000000000004
5903,5.1000000000000005
15634,7.8
8063,16.740000000000002
4812,0.2
2126,0.8
20307,2.9000000000000004
2088,6.1
981,1.8
18247,0.1
9099,5.68
18559,4.7
5267,17.400000000000002
800,1.6
13259,0.8
9527,0.8
13775,8.4
3290,23.8
21985,0.6000000000000001
10852,0.4
1516,7.1000000000000005
16178,0.4
18528,0.30000000000000004
19455,7.5
9722,6.5
21072,2.3000000000000003
2432,0.30000000000000004
15874,-1.0
8956,5.2
19085,20.3
10448,1.7000000000000002
13308,6.5
6584,10.3
3217,24.4
7666,5.5
17944,1.8
21741,3.5
22231,0.6000000000000001
17854,24.6
796,3.7
12813,5.1000000000000005
19785,28.88000000000001
8617,1.0
11961,0.9
17465,4.9
5309,3.9
21762,-1.6
3101,-0.30000000000000004
21436,4.3
16084,7.1000000000000005
14310,8.7
6693,7.0
26,12.4
11301,7.4
22342,0.7000000000000001
3099,6.4
11438,9.1
14496,22.74
15808,0.8
17448,24.2
5700,35.2
15258,0.5
10001,16.5
9482,1.6
11159,0.1
7596,2.6
9198,5.1000000000000005
9338,4.4
20410,5.7
11686,2.6
5118,19.06
2231,4.1000000000000005
19616,5.4
8586,1.0
1590,4.6000000000000005
11272,1.5
6472,12.18
15700,4.0
14712,30.9
10624,3.2
1592,18.200000000000006
1082,3.6
12354,6.3000000000000025
3221,6.2
7852,1.2000000000000002
16255,2.7
11218,9.0
3546,16.700000000000006
19818,8.9
6867,4.1000000000000005
6512,0.2
10212,0.5
2713,2.0
10342,5.0
18822,1.3
17979,9.24
14406,7.4
10774,-0.2
1904,15.7
5725,7.5
8260,26.72
16813,1.3
434,4.300000000000002
4856,25.1
21947,12.5
2834,0.7000000000000001
2203,8.200000000000001
3445,7.3
8917,14.0
20974,5.7
6962,0.8
7506,5.6
4280,6.6000000000000005
3767,6.1000000000000005
20051,2.1
21087,1.2000000000000002
16245,0.16000000000000006
21548,46.58000000000001
14936,9.3
16413,5.0
5378,11.6
10520,1.5
14844,1.4
7240,23.04000000000001
8918,1.0
932,1.6
8382,0.03999999999999998
12750,2.8000000000000003
3484,26.8
18628,20.0
11188,8.100000000000001
1368,-0.5
7590,1.2000000000000002
4204,2.8000000000000003
1547,-2.0
20369,1.9
12520,19.38
16837,4.2
9976,2.4000000000000004
21676,16.9
17383,19.94
7479,3.8
13638,17.64
1935,24.8
4899,1.4
3991,7.200000000000001
3447,8.5
9665,4.6000000000000005
1185,0.2
21196,7.9
3021,2.4000000000000004
19154,0.5
13358,11.54
6211,15.420000000000002
4595,10.3
19386,0.8
17299,4.9
11702,3.9
14648,1.0
12791,4.1000000000000005
20396,2.08
5142,1.3
4993,1.9
18370,19.700000000000006
2291,1.5
1216,1.8
10978,12.1
3603,1.9
17451,0.6000000000000001
11506,0.7000000000000001
18175,1.3000000000000005
1659,25.46
22350,7.8000000000000025
842,3.9
2977,9.6
7408,1.3
15484,2.0
2091,0.0
12928,3.5
6367,7.0
3063,14.7
15760,2.6
791,8.4
22371,1.1
2633,19.5
3297,2.1
7155,6.4
5521,35.7
6004,1.4
18983,13.0
4100,1.4
15188,7.000000000000001
15002,1.9
13173,6.6
9683,4.6000000000000005
14,0.30000000000000004
4778,1.4
2792,25.8
8827,2.5
13400,1.4
14237,20.5
5922,0.5
13222,1.8000000000000005
20878,14.4
13010,14.2
16664,2.0
20624,9.5
16303,9.48
2606,29.3
11941,8.540000000000003
15834,3.0
16876,3.5
7038,3.7
18817,0.6000000000000001
5,20.700000000000006
8977,6.7
18337,2.4000000000000004
5012,1.0
13819,1.5
5413,1.3
461,12.5
18537,16.1
10119,11.5
16926,1.1
17406,6.1000000000000005
17557,10.54
1938,5.6
10108,0.9
19412,3.5
4870,13.5
18945,4.32
21418,11.500000000000002
7975,2.0
21581,15.88
15058,0.0
15546,5.300000000000002
7704,12.5
19866,1.0
10166,1.3
5069,1.7000000000000002
7222,20.8
19592,2.5
16101,1.1
17240,14.1
12711,6.1000000000000005
21569,1.1
5465,12.7
7511,2.4000000000000004
7664,13.8
9125,1.3
568,19.6
11570,8.600000000000001
17023,0.7000000000000001
10711,4.7
11982,8.1
7181,1.4000000000000004
8046,1.0
9912,0.1
18736,3.5
2333,1.1
21802,18.36
21346,13.6
2525,0.1
17059,0.8
20803,1.1
13784,2.4000000000000004
6489,1.7000000000000002
22206,2.7
4454,0.9
14147,11.0
16096,3.8
10274,2.8000000000000003
11424,1.5
6733,34.8
21525,25.3
3892,0.7000000000000001
2613,0.8
12084,13.6
6935,7.540000000000001
1575,6.8
8857,18.62
7988,1.3
12584,5.2
1583,0.7000000000000001
20671,18.94
1520,10.7
1617,1.8000000000000005
21355,8.58
8830,1.8
7621,6.9
13578,10.900000000000002
5058,15.5
2318,8.9
405,2.8000000000000003
219,27.56
4123,3.7
18690,3.0
9421,43.02
18882,7.8000000000000025
2037,32.459999999999994
7947,4.1000000000000005
1022,0.7000000000000001
7434,1.4
266,18.5
12463,1.1
3827,3.3000000000000003
13487,6.8
20005,24.2
1351,2.0
13369,14.6
4665,4.6000000000000005
1263,5.5
19734,2.7
3584,11.0
5524,1.4
7913,7.9
7472,4.9
4723,-0.1
15186,0.8
21856,-0.1
17929,3.2
4762,0.9
17441,0.7000000000000001
12628,1.9
14832,2.2
10429,4.300000000000002
3517,6.7
18029,0.4
3833,4.4
19276,0.5
4708,9.1
3307,1.0
6291,12.62
17410,13.1
5440,-0.2
15420,28.9
21907,1.9
16641,10.0
16741,0.9
13625,5.5
9515,19.9
15090,6.4
5088,0.4
9509,9.0
895,8.8
15533,3.96
1225,6.3000000000000025
9376,0.5
6408,33.92
9002,1.9
4754,8.100000000000001
10600,8.200000000000001
6955,34.4
6110,1.0
6761,3.6000000000000005
9955,3.9
22113,6.379999999999999
9401,0.9
20334,14.0
4860,6.2
14542,15.0
6266,6.3000000000000025
10670,2.9000000000000004
3796,12.7
3904,4.300000000000002
21564,5.62
21797,3.3000000000000003
21446,0.30000000000000004
15248,13.0
12090,18.5
13531,26.66
7702,1.7000000000000002
18274,27.1
9245,-0.4
14513,11.9
2788,1.7000000000000002
6268,-1.5
1180,2.0
11636,14.4
61,1.7000000000000002
9132,4.3
5422,27.9
9059,13.8
1459,10.5
10080,4.9
5358,11.3
22272,2.3799999999999994
13150,12.2
21582,2.1
15137,4.4
7336,8.600000000000001
19964,0.5
16675,11.8
14816,32.02
1395,2.9000000000000004
22244,6.5
3889,13.84
18507,23.4
596,20.78
5620,13.58
9739,11.26
9236,2.7
17384,4.7
5639,31.8
4849,3.1
3299,0.2
14177,51.8
9790,1.8
15701,1.7000000000000002
3032,4.1000000000000005
20160,0.30000000000000004
2094,3.5
21223,5.6000000000000005
14971,1.2000000000000002
12074,0.0
3856,-0.1
4459,0.7000000000000001
6601,1.8
21928,1.6
14982,0.4
1829,6.200000000000001
9565,3.9
11341,17.660000000000004
12932,18.8
5838,14.3
1484,7.4
6088,2.6
6911,3.2
20249,10.8
17652,2.7
14546,14.7
3647,1.8
4929,1.1
14906,16.619999999999994
15772,27.2
7344,3.8
3831,2.8000000000000003
16090,7.58
10590,1.2000000000000002
15729,4.0
6690,3.8
7055,7.0
14476,24.5
8660,9.3
27,5.6
21124,12.64
4147,1.7000000000000002
805,23.62
11480,9.6
16645,8.5
16225,0.7000000000000001
12738,0.30000000000000004
20330,0.1
16320,13.7
21031,12.1
15294,14.6
15908,19.0
985,29.6
18757,38.3
6583,0.8
18848,0.6000000000000001
925,2.3000000000000003
13751,15.4
1003,2.4000000000000004
15321,1.4
8035,8.2
18107,24.70000000000001
11854,18.5
12892,1.8
5349,1.7000000000000002
10876,1.6
9437,1.2000000000000002
18167,15.8
16414,7.8000000000000025
2798,0.4
14614,8.700000000000001
20897,9.3
11075,3.2000000000000006
14964,10.0
5595,13.959999999999996
2324,4.2
8645,7.16
19032,26.16
5441,2.4000000000000004
20350,1.7200000000000006
8958,1.7000000000000002
12339,1.26
7182,4.3
10241,15.5
5341,1.3
3730,19.9
10402,4.4
16808,1.5
13677,6.7
14946,4.1000000000000005
14416,5.9
12687,7.5
8885,0.9
12965,0.30000000000000004
4502,0.1
3980,0.30000000000000004
2163,5.300000000000002
9233,9.1
2896,12.4
6627,10.4
16208,6.6000000000000005
18731,2.1
21392,7.0
16821,21.1
14410,3.4000000000000004
17578,6.539999999999999
3195,1.6
17562,0.4
8115,1.9
11670,15.0
17316,14.3
464,6.6000000000000005
11799,20.78
4369,11.0
22165,8.9
4237,12.2
9453,0.5
11541,0.8
15744,5.300000000000002
22218,11.24
22057,3.9
12578,1.7000000000000002
794,1.7000000000000002
21745,-0.1
6886,2.5
20223,3.2
20521,9.4
16123,-0.1
6661,10.7
9712,0.1
13554,1.5
10440,0.04000000000000015
10505,2.7
3042,6.7
1043,2.4000000000000004
18692,23.94
20222,36.6
18856,18.22
7386,0.4
19676,8.5
1844,-1.4
4278,0.8
3835,4.0
3460,14.2
12477,1.7000000000000002
11679,3.6
5025,0.4
7331,5.9
5271,-0.2
275,2.9000000000000004
20067,26.0
2692,5.6000000000000005
6322,3.3000000000000003
