,FAN_AVG,PASSCOMP_AVG,PASSYDS_300_AVG,RUSHATT_AVG,RUSHTD_AVG,FUMLST_AVG,TGTS_AVG,RECTD_AVG,WIN/TIE_AVG,OPP_PTS_AGT_AVG,HOME,DOME,GRASS,SUNDAY,POS_TE,POS_WR,MONTH_September,TIME_Night,TIME_Noon
0,-0.5388466324862199,-0.358457760843776,-0.2419553724533389,-0.5352810914708298,-0.40580504998557293,-0.4048479914008634,-0.3030955768561261,0.2896056922780635,0.8590319678343993,-0.26842838454446505,1,1,0,1,0,1,0,0,1
1,-0.09678675109465501,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,1.5844338594018543,0.2896056922780635,-0.013199109739772646,-0.40560395417013234,0,0,1,1,0,1,1,0,1
2,-0.7416263945924424,-0.358457760843776,-0.2419553724533389,-0.5352810914708298,-0.40580504998557293,-0.4048479914008634,0.2974819710441404,-0.6659111648317544,-0.013199109739772646,0.3717242737086489,1,1,0,1,0,1,0,0,1
3,2.874342323285716,3.4091132210154793,4.2251379393261566,-0.2826342047118137,-0.40580504998557293,3.188645640220109,-1.2468602949851162,-0.6659111648317544,0.8590319678343993,-0.039802435168352926,1,0,1,1,0,0,0,1,0
4,0.7170360274916516,-0.358457760843776,-0.2419553724533389,-0.5184379656868954,-0.40580504998557293,-0.4048479914008634,2.7569900243499927,1.882133787461093,1.7312630454085713,-1.106723532256876,1,0,1,1,0,1,0,0,0
5,3.6059717049649676,3.046846780452089,4.2251379393261566,0.1721301914544153,0.7373368252768759,-0.4048479914008634,-1.2468602949851162,-0.6659111648317544,1.7312630454085713,-0.35987876429490995,0,0,1,1,0,0,0,0,0
6,-0.4780127038543532,-0.358457760843776,-0.2419553724533389,0.778482719676054,0.7373368252768759,-0.4048479914008634,-1.0752667098707545,-0.6659111648317544,-1.7576612648881167,0.09737313445731437,0,0,1,0,0,0,0,1,0
7,-0.9322393709722915,-0.358457760843776,-0.2419553724533389,-0.38369295941542014,-0.40580504998557293,-0.4048479914008634,-0.5604859545276688,-0.6659111648317544,1.7312630454085713,0.7832509825856508,1,0,1,1,0,0,1,0,1
8,0.05732586810607457,-0.358457760843776,-0.2419553724533389,2.2438346628783474,-0.40580504998557293,1.391898824409623,0.12588838592977855,-0.6659111648317544,-1.7576612648881167,1.2862280712130976,1,0,1,1,0,0,0,0,0
9,-0.04406401294703554,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.5548723487156833,1.2451225493878813,1.7312630454085713,0.691800602835206,1,1,0,1,0,1,0,0,1
10,-0.7700155612873135,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-0.13150199174176422,-0.6659111648317544,-0.013199109739772646,-0.49705433392057724,1,1,0,0,0,1,0,0,0
11,-0.3401224656221218,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.46907555615850227,1.2451225493878813,-1.7576612648881167,-1.6859092706763603,1,0,0,0,1,0,1,1,0
12,-0.8024603232243095,-0.358457760843776,-0.2419553724533389,-0.5352810914708298,-0.40580504998557293,-0.4048479914008634,-0.3030955768561261,-0.6659111648317544,0.8590319678343993,0.691800602835206,0,0,1,1,1,0,0,0,0
13,-0.5347910372440953,-0.358457760843776,-0.2419553724533389,1.485894002601299,-0.40580504998557293,3.188645640220109,-1.1610635024279354,-0.6659111648317544,-1.7576612648881167,0.5088998433343163,0,0,1,1,0,0,0,0,1
14,0.47180770185119353,1.5977810181985297,-0.2419553724533389,-0.08051669530460083,-0.40580504998557293,-0.4048479914008634,-1.2468602949851162,-0.6659111648317544,0.8590319678343993,-0.7714054731719118,1,0,1,1,0,0,1,0,1
15,-0.6605144897499534,-0.358457760843776,-0.2419553724533389,-0.2321048273600105,-0.40580504998557293,-0.4048479914008634,-0.8178763321992116,0.2896056922780635,-0.013199109739772646,-0.08552762504357535,0,0,1,1,0,0,0,0,1
16,-0.14139829875802315,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,1.6702306519590353,-0.6659111648317544,-0.8854301873139446,0.691800602835206,1,0,1,1,0,1,0,0,1
17,-0.23873258456900992,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.812262726387226,0.2896056922780635,0.8590319678343993,-0.7256802832966893,0,1,0,1,1,0,0,0,0
18,0.6818875353932398,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,1.391898824409623,2.3566049924164827,1.2451225493878813,-0.013199109739772646,0.3259990838334265,1,0,0,0,0,1,0,1,0
19,-1.172330609306059,-0.21355118461842001,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-1.2468602949851162,-0.6659111648317544,-0.8854301873139446,-0.1769780047940202,0,0,1,1,0,0,0,1,0
20,-1.1187967521100162,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-0.9036731247563926,-0.6659111648317544,-0.8854301873139446,-0.5885047136710221,0,1,0,1,1,0,0,0,1
21,-0.31416665607252525,-0.322231116787437,-0.2419553724533389,0.7279533423242508,-0.40580504998557293,1.391898824409623,-0.3030955768561261,-0.6659111648317544,-0.013199109739772646,-1.0457566124232465,0,1,0,1,0,0,0,0,1
22,1.999144870035262,1.7789142384802246,1.9915912834364087,0.12160081410261207,0.7373368252768759,1.391898824409623,-1.2468602949851162,-0.6659111648317544,-0.013199109739772646,-1.1372069921736911,0,0,0,1,0,0,1,0,1
23,-0.06434198915765837,-0.358457760843776,-0.2419553724533389,1.0311296064350701,0.7373368252768759,-0.4048479914008634,-1.1610635024279354,-0.6659111648317544,1.7312630454085713,-1.5487337010506932,0,0,0,1,0,0,0,0,1
24,0.33716193981266146,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.46907555615850227,1.2451225493878813,-0.013199109739772646,1.0576021218369853,0,0,1,1,0,1,0,0,0
25,2.5125832276882165,3.119300068564767,1.9915912834364087,-0.0299873179527976,0.7373368252768759,-0.4048479914008634,-1.1610635024279354,-0.6659111648317544,-0.013199109739772646,0.05164794458209193,0,0,0,1,0,0,0,0,1
26,1.0590578929108148,-0.358457760843776,-0.2419553724533389,1.6374821346567088,3.023620575801774,-0.4048479914008634,0.7264659338300451,0.2896056922780635,-0.8854301873139446,0.5546250332095386,0,0,0,1,0,0,0,0,1
27,0.7873330116884755,-0.358457760843776,-0.2419553724533389,-0.5352810914708298,-0.40580504998557293,-0.4048479914008634,2.1850114073021207,0.2896056922780635,-0.8854301873139446,1.560579210464432,1,0,1,1,0,1,0,0,1
28,-1.025518061541154,-0.358457760843776,-0.2419553724533389,-0.5352810914708298,-0.40580504998557293,-0.4048479914008634,-0.21729878429894514,-0.6659111648317544,-0.8854301873139446,1.560579210464432,1,0,1,0,0,0,0,1,0
29,-1.0174068710569049,-0.358457760843776,-0.2419553724533389,0.07107143675080885,-0.40580504998557293,-0.4048479914008634,-1.0752667098707545,-0.6659111648317544,-0.013199109739772646,-0.4513291440453548,1,0,1,1,0,0,1,0,1
30,-0.7943491327400601,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.2974819710441404,-0.6659111648317544,-1.7576612648881167,-0.13125281491879778,1,0,1,1,1,0,0,0,1
31,0.08977063004306991,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.9266584497968001,1.882133787461093,-0.013199109739772646,1.1490525015874302,1,0,0,1,0,1,0,0,1
32,-0.9646841329092872,-0.358457760843776,-0.2419553724533389,0.2226595688062185,-0.40580504998557293,-0.4048479914008634,-1.2468602949851162,-0.6659111648317544,-1.7576612648881167,-0.679955093421467,1,0,1,1,0,0,1,0,1
33,-1.0457960377517763,-0.358457760843776,-0.2419553724533389,-0.38369295941542014,-0.40580504998557293,-0.4048479914008634,-0.5604859545276688,-0.6659111648317544,1.7312630454085713,-1.7773596504268052,1,0,1,0,0,0,1,1,0
34,-0.027841631978539526,-0.358457760843776,-0.2419553724533389,1.0816589837868733,1.8804787005393249,1.391898824409623,0.040091593372597635,-0.6659111648317544,0.8590319678343993,-0.49705433392057724,1,0,1,1,0,0,0,0,1
